name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,Other Sales
Farpoint,2017-05-16,3,4,88,71,2023-12-09 15:02:10,89,Mature,'Shooter',0,0,0,0,0,0,0,0,0,0,1,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,exclusive,VR,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6825,7961,Sony Interactive Entertainment,Impulse Gear,40000
Street Fighter 30th Anniversary Collection,2018-05-29,3,4,45,73,2024-04-15 12:29:51,45,Teen,'Action',Fighting,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Xbox One,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,Nintendo Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,2D,Partial Controller Support,Classic,Online multiplayer,Split Screen,Local Multiplayer,Anime,2D Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,552989,119954,Capcom,Capcom,20000
Street Fighter 30th Anniversary Collection,2018-05-29,3,4,45,73,2024-04-15 12:29:51,45,Teen,'Action',Fighting,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Xbox One,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,Nintendo Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,2D,Partial Controller Support,Classic,Online multiplayer,Split Screen,Local Multiplayer,Anime,2D Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,552989,119954,Capcom,Capcom,10000
Captain Toad: Treasure Tracker,2014-11-13,4,4,182,81,2024-04-30 11:39:24,187,Everyone,'Puzzle',0,0,0,0,0,0,0,0,0,0,1,Wii U,Nintendo Switch,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,exclusive,Puzzle-Platformer,puzzles,3D Platformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8322,9046,Nintendo,Nintendo EPD,80000
Hyperdimension Neptunia U: Action Unleashed,2014-08-28,3,4,34,73,2023-05-25 12:03:32,34,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,3,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Funny,Female Protagonist,Comedy,Anime,Nudity,Hack and Slash,Cute,Mature,Memes,Beat 'em up,Sexual Content,Visual Novel,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,536470,112325,Idea Factory International,Compile Heart,60000
BlazBlue: Cross Tag Battle,2018-05-31,3,4,55,73,2023-11-19 23:41:53,55,Teen,'Action',Fighting,0,0,0,0,0,0,0,0,0,3,PlayStation 4,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Steam Leaderboards,Online multiplayer,Split Screen,Pixel Graphics,Controller,Local Multiplayer,Anime,Cute,2D Fighter,e-sports,Tutorial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547351,115089,Arc System Works,Arc System Works,10000
Persona 3: Dancing in Moonlight,2018-05-24,3,4,72,73,2024-05-03 13:32:37,73,Teen,'Casual',0,0,0,0,0,0,0,0,0,0,1,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Atmospheric,Funny,Music,dance,dancing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8272,7961,Atlus,Atlus,10000
Persona 3: Dancing in Moonlight,2018-05-24,3,4,72,73,2024-05-03 13:32:37,73,Teen,'Casual',0,0,0,0,0,0,0,0,0,0,1,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Atmospheric,Funny,Music,dance,dancing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8272,7961,Atlus,Atlus,10000
428: Shibuya Scramble,2018-09-04,4,5,37,85,2024-08-21 07:18:52,38,Teen,'Adventure',0,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 4,iOS,Wii,PlayStation 3,PSP,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Mystery,Visual Novel,FMV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,678349,106043,Spike Chunsoft,Abstraction Games,10000
LocoRoco Remastered,2017-05-09,3,4,60,73,2023-10-13 07:48:14,63,Everyone,'Action',Puzzle,Platformer,0,0,0,0,0,0,0,0,1,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Space,online,interactive,bounce,flowers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6825,7961,Sony Interactive Entertainment,SIE Japan Studio,10000
Fist of The North Star: Lost Paradise,2018-03-08,3,4,43,72,2023-12-25 21:45:27,44,Mature,'Action',Adventure,0,0,0,0,0,0,0,0,0,1,PlayStation 4,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Singleplayer,Atmospheric,Action-Adventure,role-playing,exclusive,Beat 'em up,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7932,7961,Sega,Sega,180000
Patapon Remastered,2017-08-01,3,4,69,73,2024-01-04 23:41:04,70,Everyone,'Action',0,0,0,0,0,0,0,0,0,0,1,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,War,Cute,Rhythm,interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6825,7961,Sony Interactive Entertainment,SIE Japan Studio,20000
Metroid: Samus Returns,2017-09-15,4,4,126,88,2024-08-05 07:02:04,131,Everyone 10+,'Action',Platformer,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,exclusive,true exclusive,Metroidvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1693,9046,Nintendo,Mercury Steam,70000
The Legend of Heroes: Trails of Cold Steel II,2014-09-25,4,5,46,73,2024-04-09 14:29:46,46,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,3,PS Vita,PlayStation 4,PC,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,GOG,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Partial Controller Support,Fantasy,Anime,role-playing,Turn-Based,JRPG,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,546461,112325,Xseed Games,Nihon Falcom Corporation,130000
The Legend of Heroes: Trails of Cold Steel II,2014-09-25,4,5,46,73,2024-04-09 14:29:46,46,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,3,PS Vita,PlayStation 4,PC,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,GOG,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Partial Controller Support,Fantasy,Anime,role-playing,Turn-Based,JRPG,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,546461,112325,Xseed Games,Nihon Falcom Corporation,110000
MotoGP 15,2015-06-23,3,3,10,73,2023-06-19 04:45:59,10,Everyone 10+,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,PlayStation 3,Xbox 360,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox 360 Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Split Screen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,540995,107959,Milestone S.r.l.,Milestone S.r.l.,40000
MotoGP 15,2015-06-23,3,3,10,73,2023-06-19 04:45:59,10,Everyone 10+,'Simulation',Sports,Racing,0,0,0,0,0,0,0,0,3,PlayStation 3,Xbox 360,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox 360 Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Partial Controller Support,Split Screen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,540995,107959,Milestone S.r.l.,Milestone S.r.l.,40000
Xenoblade Chronicles,2010-06-10,4,5,117,89,2024-08-28 20:38:20,119,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,Wii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,RPG,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3923,9046,Nintendo,Monolith Soft,130000
Attack on Titan 2,2018-04-18,3,4,61,75,2024-02-24 11:06:39,62,Mature,'Action',0,0,0,0,0,0,0,0,0,0,4,PS Vita,PlayStation 4,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,RPG,Co-op,Open World,cooperative,Partial Controller Support,Horror,Online Co-Op,Gore,Online multiplayer,Anime,Nudity,Character Customization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,554436,119954,Koei Tecmo,Omega Force,80000
Attack on Titan 2,2018-04-18,3,4,61,75,2024-02-24 11:06:39,62,Mature,'Action',0,0,0,0,0,0,0,0,0,0,4,PS Vita,PlayStation 4,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,RPG,Co-op,Open World,cooperative,Partial Controller Support,Horror,Online Co-Op,Gore,Online multiplayer,Anime,Nudity,Character Customization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,554436,119954,Koei Tecmo,Omega Force,60000
Attack on Titan 2,2018-04-18,3,4,61,75,2024-02-24 11:06:39,62,Mature,'Action',0,0,0,0,0,0,0,0,0,0,4,PS Vita,PlayStation 4,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,RPG,Co-op,Open World,cooperative,Partial Controller Support,Horror,Online Co-Op,Gore,Online multiplayer,Anime,Nudity,Character Customization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,554436,119954,Koei Tecmo,Koei Tecmo Games,30000
Secret of Mana,2010-12-21,3,3,38,60,2019-09-17 10:18:15,38,Everyone,'Action',RPG,0,0,0,0,0,0,0,0,0,4,Android,iOS,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Google Play,App Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,steam-trading-cards,Great Soundtrack,RPG,Co-op,Story Rich,cooperative,Fantasy,Classic,Local Co-Op,Action RPG,Anime,role-playing,Cute,Remake,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,673029,198699,Square Enix,Square,50000
Secret of Mana,2010-12-21,3,3,38,60,2019-09-17 10:18:15,38,Everyone,'Action',RPG,0,0,0,0,0,0,0,0,0,4,Android,iOS,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Google Play,App Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,steam-trading-cards,Great Soundtrack,RPG,Co-op,Story Rich,cooperative,Fantasy,Classic,Local Co-Op,Action RPG,Anime,role-playing,Cute,Remake,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,673029,198699,Square Enix,Square Enix,40000
Mega Man X Legacy Collection 2,2018-07-24,3,5,29,62,2023-10-27 23:41:02,30,Teen,'Action',0,0,0,0,0,0,0,0,0,0,4,Nintendo Switch,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,2D,Steam Leaderboards,Classic,Anime,Side Scroller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,552989,119954,Capcom,Capcom,10000
Cyberdimension Neptunia: 4 Goddesses Online,2017-10-24,3,3,31,73,2023-05-25 12:05:10,31,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Horror,Female Protagonist,Online multiplayer,Anime,Hack and Slash,JRPG,online,MMORPG,party,Solo,factory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,541848,106043,Idea Factory International,Compile Heart,70000
Xenoblade Chronicles 2: Torna ~ The Golden Country,2018-09-14,4,5,89,73,2023-11-20 21:41:05,90,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,1,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5503,9046,Nintendo,Monolith Soft,20000
Berserk and the Band of the Hawk,2016-10-27,3,4,52,60,2024-03-13 19:58:54,52,Adults Only,'Action',0,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 3,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Great Soundtrack,Story Rich,Horror,Gore,Violent,Anime,Nudity,Hack and Slash,Mature,Dark Fantasy,Memes,Sexual Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,546461,106043,Tecmo Koei,Omega Force,50000
Berserk and the Band of the Hawk,2016-10-27,3,4,52,60,2024-03-13 19:58:54,52,Adults Only,'Action',0,0,0,0,0,0,0,0,0,0,2,PC,PlayStation 3,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Great Soundtrack,Story Rich,Horror,Gore,Violent,Anime,Nudity,Hack and Slash,Mature,Dark Fantasy,Memes,Sexual Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,546461,106043,Tecmo Koei,Omega Force,30000
Trillion: God of Destruction,2015-07-23,3,4,16,73,2019-09-17 10:23:57,17,Teen,'RPG',Strategy,0,0,0,0,0,0,0,0,0,2,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,RPG,Anime,Cute,Visual Novel,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,536470,106043,Idea Factory,Compile Heart,70000
Assassin's Creed Chronicles,2016-02-09,3,4,61,70,2024-04-09 13:53:08,62,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,Xbox One,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,0,0,0,0,0,0,0,Stealth,combat,online,Assassin,history,collection,escape,Shadows,bundle,avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,548817,12826,Ubisoft,Climax Studios,20000
Assassin's Creed Chronicles,2016-02-09,3,4,61,70,2024-04-09 13:53:08,62,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,2,Xbox One,PC,PlayStation 4,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,0,0,0,0,0,0,0,Stealth,combat,online,Assassin,history,collection,escape,Shadows,bundle,avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,548817,12826,Ubisoft,Climax Studios,20000
Toukiden 2,2017-03-21,3,4,24,73,2023-10-19 14:04:45,25,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PlayStation 3,PC,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Partial Controller Support,Online Co-Op,Action RPG,Controller,Anime,Hack and Slash,Character Customization,JRPG,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,546461,106043,Tecmo Koei,Omega Force,130000
Toukiden 2,2017-03-21,3,4,24,73,2023-10-19 14:04:45,25,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PlayStation 3,PC,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Partial Controller Support,Online Co-Op,Action RPG,Controller,Anime,Hack and Slash,Character Customization,JRPG,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,546461,106043,Tecmo Koei,Omega Force,100000
Toukiden 2,2017-03-21,3,4,24,73,2023-10-19 14:04:45,25,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PlayStation 3,PC,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Partial Controller Support,Online Co-Op,Action RPG,Controller,Anime,Hack and Slash,Character Customization,JRPG,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,546461,106043,Tecmo Koei,Omega Force,40000
MegaTagmension Blanc + Neptune VS Zombies,2015-10-15,3,4,26,73,2023-05-25 12:03:50,26,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,2,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,RPG,cooperative,Horror,Online Co-Op,Funny,Female Protagonist,Online multiplayer,Anime,Zombies,Nudity,Hack and Slash,Cute,Sexual Content,Visual Novel,JRPG,online,battle,Illuminati,character,friends,history,school,factory,combos,crowd combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,536470,106043,Idea Factory International,Compile Heart,60000
Chaos;Child,2014-12-18,3,5,35,76,2024-04-09 14:36:10,35,Mature,'Adventure',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,PlayStation 3,Nintendo Switch,Xbox One,Android,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,App Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Partial Controller Support,Horror,Gore,Violent,Anime,Nudity,Mystery,Sexual Content,Visual Novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,609914,179853,PQube,5pb. Inc.,70000
Chaos;Child,2014-12-18,3,5,35,76,2024-04-09 14:36:10,35,Mature,'Adventure',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,PlayStation 3,Nintendo Switch,Xbox One,Android,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,App Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Partial Controller Support,Horror,Gore,Violent,Anime,Nudity,Mystery,Sexual Content,Visual Novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,609914,179853,5pb,5pb. Inc.,20000
Chaos;Child,2014-12-18,3,5,35,76,2024-04-09 14:36:10,35,Mature,'Adventure',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,PC,PlayStation 3,Nintendo Switch,Xbox One,Android,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,App Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Sci-fi,Partial Controller Support,Horror,Gore,Violent,Anime,Nudity,Mystery,Sexual Content,Visual Novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,609914,179853,PQube,5pb. Inc.,20000
