name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,NA Sales
Assassin's Creed Syndicate,2015-10-23,3,4,1450,74,2024-08-26 15:04:44,1467,Mature,'Action',0,0,0,0,0,0,0,0,0,0,4,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Epic Games,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Multiplayer,Atmospheric,Great Soundtrack,Co-op,Story Rich,Open World,cooperative,Third Person,Partial Controller Support,Funny,Gore,Female Protagonist,Stealth,Historical,Parkour,Steampunk,Assassin,Illuminati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547486,112253,Ubisoft,Ubisoft Quebec,260000
Dead by Daylight,2016-06-14,3,4,941,72,2024-08-20 10:49:47,952,Mature,'Action',0,0,0,0,0,0,0,0,0,0,7,Nintendo Switch,PC,PlayStation 4,Xbox One,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Google Play,App Store,Steam,Xbox Store,PlayStation Store,Nintendo Store,0,0,Steam Achievements,Multiplayer,Steam Cloud,Atmospheric,steam-trading-cards,Co-op,First-Person,Third Person,Partial Controller Support,Horror,Online Co-Op,Gore,Difficult,Survival,Comedy,Violent,Stealth,Survival Horror,Mature,Team-Based,online,Blood,character,console,offline,work,death,escape,sacrifice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,554096,213955,505 Games,Behaviour Interactive Inc.,220000
Dead by Daylight,2016-06-14,3,4,941,72,2024-08-20 10:49:47,952,Mature,'Action',0,0,0,0,0,0,0,0,0,0,7,Nintendo Switch,PC,PlayStation 4,Xbox One,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Google Play,App Store,Steam,Xbox Store,PlayStation Store,Nintendo Store,0,0,Steam Achievements,Multiplayer,Steam Cloud,Atmospheric,steam-trading-cards,Co-op,First-Person,Third Person,Partial Controller Support,Horror,Online Co-Op,Gore,Difficult,Survival,Comedy,Violent,Stealth,Survival Horror,Mature,Team-Based,online,Blood,character,console,offline,work,death,escape,sacrifice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,554096,213955,505 Games,Behaviour Interactive Inc.,120000
A Way Out,2018-03-23,4,4,1521,78,2024-08-24 19:50:35,1558,Mature,'Action',Adventure,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Steam Achievements,Multiplayer,Full controller support,Atmospheric,Co-op,Story Rich,cooperative,Third Person,Online Co-Op,Violent,Stealth,Split Screen,Local Co-Op,Action-Adventure,Nudity,Cinematic,Sexual Content,Crime,Steam Trading Cards,Emotional,Remote Play Together,Shared/Split Screen Co-op,Remote Play on TV,Remote Play on Tablet,Conversation,Remote Play on Phone,prison,ea play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,547486,110908,Electronic Arts,Hazelight,480000
A Way Out,2018-03-23,4,4,1521,78,2024-08-24 19:50:35,1558,Mature,'Action',Adventure,0,0,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Steam Achievements,Multiplayer,Full controller support,Atmospheric,Co-op,Story Rich,cooperative,Third Person,Online Co-Op,Violent,Stealth,Split Screen,Local Co-Op,Action-Adventure,Nudity,Cinematic,Sexual Content,Crime,Steam Trading Cards,Emotional,Remote Play Together,Shared/Split Screen Co-op,Remote Play on TV,Remote Play on Tablet,Conversation,Remote Play on Phone,prison,ea play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,547486,110908,Electronic Arts,Hazelight,240000
The Long Dark,2014-09-22,3,4,835,76,2024-08-26 15:32:22,842,Teen,'Action',Adventure,Simulation,Indie,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,Nintendo Switch,PC,macOS,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Open World,First-Person,Horror,Difficult,Steam Leaderboards,Exploration,Sandbox,Female Protagonist,Survival,Early Access,Survival Horror,Post-apocalyptic,Crafting,Walking Simulator,overlay,in development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,735039,118535,Skybound Games,Hinterland Studio Inc.,50000
The Long Dark,2014-09-22,3,4,835,76,2024-08-26 15:32:22,842,Teen,'Action',Adventure,Simulation,Indie,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,Nintendo Switch,PC,macOS,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Open World,First-Person,Horror,Difficult,Steam Leaderboards,Exploration,Sandbox,Female Protagonist,Survival,Early Access,Survival Horror,Post-apocalyptic,Crafting,Walking Simulator,overlay,in development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,735039,118535,Skybound Games,Hinterland Studio Inc.,50000
Prison Architect,2015-10-05,3,4,573,83,2024-07-20 18:06:55,573,Mature,'Strategy',Simulation,Indie,0,0,0,0,0,0,0,0,6,Xbox One,PC,macOS,Linux,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,GOG,Xbox Store,Nintendo Store,PlayStation Store,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,2D,Funny,Sandbox,Comedy,Steam Workshop,Includes level editor,Moddable,Replay Value,RTS,Building,Top-Down,Management,overlay,achievements,Base Building,Economy,Resource Management,City Builder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,735039,127581,Introversion Software,Introversion Software,50000
Prison Architect,2015-10-05,3,4,573,83,2024-07-20 18:06:55,573,Mature,'Strategy',Simulation,Indie,0,0,0,0,0,0,0,0,6,Xbox One,PC,macOS,Linux,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,GOG,Xbox Store,Nintendo Store,PlayStation Store,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,2D,Funny,Sandbox,Comedy,Steam Workshop,Includes level editor,Moddable,Replay Value,RTS,Building,Top-Down,Management,overlay,achievements,Base Building,Economy,Resource Management,City Builder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,735039,127581,Introversion Software,Introversion Software,20000
Sea of Thieves,2018-03-20,3,4,1030,68,2024-08-26 07:01:57,1041,Teen,'Action',Adventure,Massively Multiplayer,0,0,0,0,0,0,0,0,2,PC,PlayStation 5,Xbox Series S/X,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Xbox Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Co-op,Open World,cooperative,First-Person,Online Co-Op,Funny,PvP,Cross-Platform Multiplayer,exclusive,In-App Purchases,Online PvP,PvE,Pirates,Sailing,sea,w10 exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,542740,102947,Microsoft Studios,Rare Ltd.,960000
The Elder Scrolls Online: Tamriel Unlimited,2015-03-17,3,4,751,77,2024-08-17 14:01:27,757,Mature,'Action',RPG,Massively Multiplayer,0,0,0,0,0,0,0,0,3,macOS,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Multiplayer,Atmospheric,steam-trading-cards,Great Soundtrack,RPG,Co-op,Story Rich,Open World,cooperative,First-Person,Third Person,Partial Controller Support,Fantasy,Exploration,Sandbox,Female Protagonist,Action RPG,role-playing,Magic,mmo,3rd-Person Perspective,MMORPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,652067,110908,Bethesda Softworks,ZeniMax Online Studios,2049999
The Elder Scrolls Online: Tamriel Unlimited,2015-03-17,3,4,751,77,2024-08-17 14:01:27,757,Mature,'Action',RPG,Massively Multiplayer,0,0,0,0,0,0,0,0,3,macOS,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Multiplayer,Atmospheric,steam-trading-cards,Great Soundtrack,RPG,Co-op,Story Rich,Open World,cooperative,First-Person,Third Person,Partial Controller Support,Fantasy,Exploration,Sandbox,Female Protagonist,Action RPG,role-playing,Magic,mmo,3rd-Person Perspective,MMORPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,652067,110908,Bethesda Softworks,ZeniMax Online Studios,1380000
ABZU,2016-08-02,3,4,1071,83,2024-07-19 09:38:01,1090,Everyone,'Adventure',Simulation,Indie,0,0,0,0,0,0,0,0,6,PlayStation 4,Nintendo Switch,Xbox One,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Epic Games,Xbox Store,Steam,GOG,Nintendo Store,0,0,0,Singleplayer,Steam Achievements,Full controller support,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Open World,Third Person,Fantasy,Exploration,Controller,Family Friendly,Short,Colorful,Walking Simulator,Relaxing,Underwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,552989,127581,505 Games,Giant Squid Studios,40000
ABZU,2016-08-02,3,4,1071,83,2024-07-19 09:38:01,1090,Everyone,'Adventure',Simulation,Indie,0,0,0,0,0,0,0,0,6,PlayStation 4,Nintendo Switch,Xbox One,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Epic Games,Xbox Store,Steam,GOG,Nintendo Store,0,0,0,Singleplayer,Steam Achievements,Full controller support,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Open World,Third Person,Fantasy,Exploration,Controller,Family Friendly,Short,Colorful,Walking Simulator,Relaxing,Underwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,552989,127581,505 Games,Giant Squid Studios,20000
Sonic Mania,2017-08-15,3,4,848,85,2024-08-02 19:58:00,861,Everyone,'Action',Adventure,Casual,Platformer,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,PC,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,2D,Partial Controller Support,Steam Leaderboards,Classic,Split Screen,Local Co-Op,Pixel Graphics,Action-Adventure,Local Multiplayer,Retro,Family Friendly,Colorful,Side Scroller,Fast-Paced,Remake,Cartoony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,552989,121299,Sega,PagodaWest Games,470000
Sonic Mania,2017-08-15,3,4,848,85,2024-08-02 19:58:00,861,Everyone,'Action',Adventure,Casual,Platformer,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,PC,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,2D,Partial Controller Support,Steam Leaderboards,Classic,Split Screen,Local Co-Op,Pixel Graphics,Action-Adventure,Local Multiplayer,Retro,Family Friendly,Colorful,Side Scroller,Fast-Paced,Remake,Cartoony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,552989,121299,Sega,PagodaWest Games,130000
Dragon's Dogma: Dark Arisen,2013-04-23,3,4,650,81,2024-08-26 15:32:12,657,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,5,Xbox One,PC,Nintendo Switch,Xbox 360,PlayStation 3,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Nintendo Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Open World,Third Person,Fantasy,Difficult,Steam Leaderboards,Exploration,Action RPG,role-playing,Hack and Slash,Character Customization,controller support,Dark Fantasy,Walking Simulator,Magic,overlay,JRPG,achievements,Dragons,cloud saves,leaderboards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,558961,126236,Capcom,Capcom,210000
Dragon's Dogma: Dark Arisen,2013-04-23,3,4,650,81,2024-08-26 15:32:12,657,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,5,Xbox One,PC,Nintendo Switch,Xbox 360,PlayStation 3,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Nintendo Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,RPG,Story Rich,Open World,Third Person,Fantasy,Difficult,Steam Leaderboards,Exploration,Action RPG,role-playing,Hack and Slash,Character Customization,controller support,Dark Fantasy,Walking Simulator,Magic,overlay,JRPG,achievements,Dragons,cloud saves,leaderboards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,558961,126236,Capcom,Capcom,40000
Dying Light,2015-01-27,4,4,1322,74,2024-07-30 16:41:38,1341,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,4,Xbox One,PlayStation 4,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,Nintendo Store,0,0,0,0,0,Horror,Survival,Zombies,Parkour,city,skill,night,environment,fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,552989,119954,Warner Bros. Interactive Entertainment,Techland,1470000
Vampyr,2018-06-04,3,4,842,70,2024-08-24 09:33:08,859,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,6,PlayStation 4,PC,Xbox One,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,PlayStation Store,Xbox Store,Epic Games,GOG,0,0,0,Singleplayer,Full controller support,Atmospheric,RPG,Story Rich,Open World,Third Person,Horror,Gore,Violent,role-playing,Choices Matter,Detective,Vampire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,552989,127581,Focus Home Interactive,DONTNOD Entertainment,370000
Vampyr,2018-06-04,3,4,842,70,2024-08-24 09:33:08,859,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,6,PlayStation 4,PC,Xbox One,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,PlayStation Store,Xbox Store,Epic Games,GOG,0,0,0,Singleplayer,Full controller support,Atmospheric,RPG,Story Rich,Open World,Third Person,Horror,Gore,Violent,role-playing,Choices Matter,Detective,Vampire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,552989,127581,Focus Home Interactive,DONTNOD Entertainment,120000
The Talos Principle,2014-12-11,4,4,822,85,2024-08-27 17:11:56,828,Everyone 10+,'Adventure',Indie,Puzzle,0,0,0,0,0,0,0,0,6,Xbox One,PlayStation 4,iOS,PC,macOS,Linux,Nintendo Switch,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Epic Games,Xbox Store,Steam,Google Play,App Store,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Open World,First-Person,Third Person,Sci-fi,Difficult,Exploration,Controller,Steam Workshop,Includes level editor,Post-apocalyptic,Mystery,Walking Simulator,Multiple Endings,Robots,Philisophical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,864773,205994,Nighthawk Interactive,Croteam,40000
Battlefield V,2018-11-20,3,4,951,77,2024-08-27 00:16:58,966,Mature,'Action',Shooter,Adventure,Massively Multiplayer,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Atmospheric,Open World,First-Person,FPS,Female Protagonist,Violent,Action-Adventure,PvP,War,Historical,combat,Military,Online PvP,Steam Trading Cards,Destruction,World War II,LGBTQ+,Battle Royale,ww2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,547486,110908,Electronic Arts,EA DICE,1550000
Battlefield V,2018-11-20,3,4,951,77,2024-08-27 00:16:58,966,Mature,'Action',Shooter,Adventure,Massively Multiplayer,0,0,0,0,0,0,0,3,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Atmospheric,Open World,First-Person,FPS,Female Protagonist,Violent,Action-Adventure,PvP,War,Historical,combat,Military,Online PvP,Steam Trading Cards,Destruction,World War II,LGBTQ+,Battle Royale,ww2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,547486,110908,Electronic Arts,EA DICE,100000
Persona 5,2016-09-15,4,5,1392,93,2024-08-28 20:26:14,1416,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,1,PlayStation 3,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Singleplayer,Atmospheric,RPG,Exploration,Action-Adventure,Anime,JRPG,3rd-Person Perspective,Drama,lifestyle,japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9991,7961,Atlus,Atlus,1640000
Persona 5,2016-09-15,4,5,1392,93,2024-08-28 20:26:14,1416,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,1,PlayStation 3,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Singleplayer,Atmospheric,RPG,Exploration,Action-Adventure,Anime,JRPG,3rd-Person Perspective,Drama,lifestyle,japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9991,7961,Atlus,Atlus,240000
Crash Bandicoot N. Sane Trilogy,2017-06-30,4,4,610,81,2024-07-08 15:41:40,626,Everyone 10+,'Action',Platformer,0,0,0,0,0,0,0,0,0,4,PC,Nintendo Switch,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Partial Controller Support,Horror,Funny,Difficult,Classic,Female Protagonist,Comedy,Controller,Retro,Family Friendly,Colorful,Remake,1990's,3D Platformer,Cartoony,Souls-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,552989,119954,Activision,Vicarious Visions,4830000
Crash Bandicoot N. Sane Trilogy,2017-06-30,4,4,610,81,2024-07-08 15:41:40,626,Everyone 10+,'Action',Platformer,0,0,0,0,0,0,0,0,0,4,PC,Nintendo Switch,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Partial Controller Support,Horror,Funny,Difficult,Classic,Female Protagonist,Comedy,Controller,Retro,Family Friendly,Colorful,Remake,1990's,3D Platformer,Cartoony,Souls-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,552989,119954,Activision,Toys for Bob,1110000
Crash Bandicoot N. Sane Trilogy,2017-06-30,4,4,610,81,2024-07-08 15:41:40,626,Everyone 10+,'Action',Platformer,0,0,0,0,0,0,0,0,0,4,PC,Nintendo Switch,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Partial Controller Support,Horror,Funny,Difficult,Classic,Female Protagonist,Comedy,Controller,Retro,Family Friendly,Colorful,Remake,1990's,3D Platformer,Cartoony,Souls-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,552989,119954,Activision,Vicarious Visions,650000
Crash Bandicoot N. Sane Trilogy,2017-06-30,4,4,610,81,2024-07-08 15:41:40,626,Everyone 10+,'Action',Platformer,0,0,0,0,0,0,0,0,0,4,PC,Nintendo Switch,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,Great Soundtrack,Partial Controller Support,Horror,Funny,Difficult,Classic,Female Protagonist,Comedy,Controller,Retro,Family Friendly,Colorful,Remake,1990's,3D Platformer,Cartoony,Souls-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,552989,119954,Activision,Vicarious Visions,0
Sniper Elite 4,2017-02-13,3,4,709,78,2024-04-23 01:11:21,712,Mature,'Action',Shooter,Adventure,0,0,0,0,0,0,0,0,4,PlayStation 5,Xbox Series S/X,PC,PlayStation 4,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Co-op,Open World,cooperative,Third Person,FPS,Gore,Steam Leaderboards,Violent,Stealth,Tactical,Third-Person Shooter,Nudity,War,World War II,Sniper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,555068,119954,Rebellion Developments,Rebellion Developments,550000
Sniper Elite 4,2017-02-13,3,4,709,78,2024-04-23 01:11:21,712,Mature,'Action',Shooter,Adventure,0,0,0,0,0,0,0,0,4,PlayStation 5,Xbox Series S/X,PC,PlayStation 4,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Co-op,Open World,cooperative,Third Person,FPS,Gore,Steam Leaderboards,Violent,Stealth,Tactical,Third-Person Shooter,Nudity,War,World War II,Sniper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,555068,119954,Rebellion Developments,Rebellion Developments,300000
Call of Duty: Modern Warfare Remastered,2016-10-05,3,4,1096,86,2024-08-09 12:46:12,1102,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,First-Person,FPS,Online Co-Op,Violent,Online multiplayer,War,Remake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,547486,110908,Activision,Infinity Ward,580000
